,Unnamed: 0,contract_count_10,contract_count_11,contract_count_14,contract_count_15,contract_count_20,contract_count_21,contract_count_24,contract_count_25,contract_count_30,contract_count_31,contract_face_10,contract_face_11,contract_face_14,contract_face_15,contract_face_20,contract_face_21,contract_face_24,contract_face_25,contract_face_30,contract_face_31,date,stock_snm_x,zanzon,bid,offer,rate,remaining_years_from,remaining_years_to,simple_yield_1days_from_ope,simple_yield_2days_from_ope,simple_yield_fluctuation_2to1,simple_yield_fluctuation_3to2,amount_sum,bid_price,balance,stock_snm_x.1,aggre_rate_buy,aggre_rate_sell,fluctuation_buy_rate,fluctuation_sell_rate
1858,1870,2,1,0,0,6,5,0,0,0,0,8600000000,-15600000000,0,0,-11500000000,18500000000,0,0,0,0,2017-05-12,323,5.1123287671,4503,9721,-0.001,5,10,-0.12,-0.13,0.01,0.005,22934,21040,5750,323,-0.0035447761,0.0078982324,up,up
1864,1876,3,2,0,0,5,4,0,0,0,0,3700000000,-21900000000,0,0,7700000000,10500000000,0,0,0,0,2017-06-07,323,5.0410958904,4505,10517,-0.006,5,10,-0.1,-0.10099999999999999,0.001,0.004,22934,21040,5948,323,0.0017495987,0.0031665668000000003,up,down
1865,1877,3,2,0,0,5,4,0,0,0,0,3700000000,-21900000000,0,0,7700000000,10500000000,0,0,0,0,2017-06-07,323,5.0410958904,4505,10517,-0.006,5,10,-0.1,-0.10099999999999999,0.001,0.004,22934,21040,5948,323,0.0017495987,0.0031665668000000003,up,down
1866,1878,3,2,0,0,12,3,0,0,0,0,-30100000000,34500000000,0,0,-9900000000,5500000000,0,0,0,0,2017-05-26,323,5.0739726027,4507,11463,-0.009000000000000001,5,10,-0.105,-0.11,0.005,-0.005,22934,21040,5928,323,-0.0592592593,0.0096062889,up,down
1869,1881,3,3,0,0,12,17,0,0,0,0,3500000000,-10000000000,0,0,-22000000000,28500000000,0,0,0,0,2017-05-12,324,5.1123287671,4503,9721,-0.001,5,10,-0.12,-0.13,0.01,0.005,49270,41867,14894,324,-0.045,0.009188973,up,up
1875,1887,32,4,0,0,12,20,0,0,0,0,-78200000000,71100000000,0,0,-11400000000,18500000000,0,0,0,0,2017-05-26,324,5.0739726027,4507,11463,-0.009000000000000001,5,10,-0.105,-0.11,0.005,-0.005,49270,41867,14895,324,-0.075704698,0.004375885600000001,up,down
1876,1888,54,1,0,0,0,18,0,0,0,0,14300000000,-14300000000,0,0,0,0,0,0,0,0,2017-05-24,325,5.3315068493,4506,10921,0.006,5,10,-0.1,-0.10400000000000001,0.004,-0.009000000000000001,70511,63003,15405,325,-0.008206203399999999,-0.0045772265999999995,up,down
1878,1890,7,4,1,0,8,3,0,0,0,0,161000000000,10800000000,-157100000000,0,-11700000000,-3000000000,0,0,0,0,2017-05-12,325,5.3643835616,4503,9721,-0.001,5,10,-0.115,-0.125,0.01,0.005,70511,63003,14967,325,-0.049022988499999996,0.0085378981,up,up
1883,1895,6,1,0,0,1,6,0,0,0,0,6700000000,-6600000000,0,0,-100000000,0,0,0,0,0,2017-06-07,325,5.2931506849000005,4505,10517,-0.006,5,10,-0.095,-0.096,0.001,0.004,70511,63003,16152,325,-0.053125,0.0099740505,up,up
1884,1896,4,2,1,0,4,0,0,0,0,0,-75000000000,14700000000,62300000000,0,-2000000000,0,0,0,0,0,2017-05-26,325,5.3260273973,4507,11463,-0.009000000000000001,5,10,-0.1,-0.105,0.005,-0.005,70511,63003,15405,325,-0.055542681100000005,-0.0652735906,up,down
1885,1897,3,0,0,0,4,6,0,0,0,0,-2000000000,0,0,0,-9000000000,11000000000,0,0,0,0,2017-05-24,326,5.5808219178,4506,10921,0.006,5,10,-0.095,-0.099,0.004,-0.009000000000000001,26334,21050,5332,326,-0.0097623674,0.0076283368000000015,up,up
1886,1898,2,0,0,0,9,8,0,0,0,0,-6200000000,0,0,0,12200000000,-6000000000,0,0,0,0,2017-05-17,326,5.6,4510,12335,0.002,5,10,-0.105,-0.105,0.0,-0.005,26334,21050,5324,326,-0.0959036145,0.0098759147,up,up
1887,1899,3,1,0,0,6,25,0,0,0,0,-7700000000,7600000000,0,0,2100000000,-2000000000,0,0,0,0,2017-05-12,326,5.6136986301,4503,9721,-0.001,5,10,-0.11,-0.12,0.01,0.005,26334,21050,5324,326,-0.095,-0.1048160697,up,up
1894,1906,3,0,0,0,5,18,2,0,0,0,-1500000000,0,0,0,-5500000000,7000000000,0,0,0,0,2017-05-26,326,5.5753424658,4507,11463,-0.009000000000000001,5,10,-0.095,-0.1,0.005,-0.005,26334,21050,5332,326,-0.0867708333,0.0099168634,up,up
1895,1907,4,1,0,0,10,4,0,0,0,0,-11000000000,10000000000,0,0,1000000000,0,0,0,0,0,2017-05-24,327,5.5808219178,4506,10921,0.006,5,10,-0.095,-0.099,0.004,-0.009000000000000001,52050,42739,8640,327,-0.006408265400000001,0.0096539088,up,up
1896,1908,9,2,0,0,7,7,0,0,0,0,2500000000,0,0,0,0,-2500000000,0,0,0,0,2017-05-17,327,5.6,4510,12335,0.002,5,10,-0.105,-0.105,0.0,-0.005,52050,42739,8640,327,-0.0002479711,0.0097952404,up,up
1897,1909,3,1,0,0,4,7,1,0,0,0,19900000000,-9900000000,0,0,-4700000000,-5600000000,300000000,0,0,0,2017-05-12,327,5.6136986301,4503,9721,-0.001,5,10,-0.11,-0.12,0.01,0.005,52050,42739,8640,327,-0.0008528197999999999,0.0082394723,up,up
1903,1915,7,2,0,0,4,1,0,0,0,0,1700000000,2300000000,0,0,0,-4000000000,0,0,0,0,2017-05-26,327,5.5753424658,4507,11463,-0.009000000000000001,5,10,-0.095,-0.1,0.005,-0.005,52050,42739,8640,327,-0.0007162534000000001,0.0099755278,up,up
1904,1916,24,0,0,0,0,1,0,0,0,0,8000000000,0,0,0,0,-8000000000,0,0,0,0,2017-05-24,328,5.8273972603,4506,10921,0.006,5,10,-0.09,-0.094,0.004,-0.009000000000000001,77230,65559,35956,328,-0.011939461299999999,0.006560430900000001,up,up
1905,1917,9,2,0,0,2,2,0,0,0,0,35300000000,-35300000000,0,0,0,0,0,0,0,0,2017-05-17,328,5.8465753425,4510,12335,0.002,5,10,-0.1,-0.1,0.0,-0.005,77230,65559,35956,328,0.0,0.0093916759,up,up
1911,1923,35,2,0,0,10,2,0,0,0,0,-8000000000,0,0,0,0,8000000000,0,0,0,0,2017-06-07,328,5.7890410959,4505,10517,-0.006,5,10,-0.09,-0.091,0.001,0.004,77230,65559,35956,328,-0.0650746826,0.009868475,up,up
1912,1924,27,7,1,0,2,2,0,0,0,0,-115600000000,4200000000,111400000000,0,0,0,0,0,0,0,2017-05-26,328,5.8219178082,4507,11463,-0.009000000000000001,5,10,-0.09,-0.095,0.005,-0.005,77230,65559,35956,328,-0.055,0.0099712317,up,up
1913,1925,26,1,0,0,42,11,0,0,0,0,55000000000,-40000000000,0,0,12700000000,-27700000000,0,0,0,0,2017-05-24,329,6.0794520548,4506,10921,0.006,5,10,-0.085,-0.08900000000000001,0.004,-0.009000000000000001,77737,65543,40396,329,-0.0027638640000000004,0.0016245876999999998,up,down
1914,1926,50,0,0,0,11,3,2,0,0,0,-31700000000,0,0,0,41900000000,-11000000000,800000000,0,0,0,2017-05-17,329,6.098630137000001,4510,12335,0.002,5,10,-0.095,-0.095,0.0,-0.005,77737,65543,40396,329,-0.050761421300000005,0.0097114405,up,up
1922,1934,22,1,0,0,41,10,2,0,0,0,-27700000000,44600000000,0,0,6000000000,-23500000000,600000000,0,0,0,2017-05-26,329,6.0739726027,4507,11463,-0.009000000000000001,5,10,-0.085,-0.09,0.005,-0.005,77737,65543,40396,329,-0.0766153846,0.0095469362,up,up
1923,1935,3,0,0,0,22,2,0,0,0,0,-29200000000,0,0,0,29200000000,0,0,0,0,0,2017-05-24,330,6.331506849299999,4506,10921,0.006,5,10,-0.08,-0.084,0.004,-0.009000000000000001,54684,43562,36257,330,-0.0103842808,-0.0313531457,up,up
1924,1936,28,1,0,0,6,3,0,0,0,0,-4600000000,4100000000,0,0,1500000000,-1000000000,0,0,0,0,2017-05-17,330,6.3506849315,4510,12335,0.002,5,10,-0.09,-0.09,0.0,-0.005,54684,43562,36257,330,-0.0002051019,0.0054161934,up,down
1925,1937,59,1,0,0,7,6,0,0,0,0,-15500000000,-10000000000,0,0,9500000000,16000000000,0,0,0,0,2017-05-12,330,6.3643835615999995,4503,9721,-0.001,5,10,-0.095,-0.105,0.01,0.005,54684,43562,36257,330,-0.08,-0.0123884829,up,down
1934,1946,4,1,0,0,9,4,0,0,0,0,54300000000,-52300000000,0,0,0,-2000000000,0,0,0,0,2017-05-17,331,6.3506849315,4510,12335,0.002,5,10,-0.09,-0.09,0.0,-0.005,25961,21769,20317,331,-0.0833725231,0.0097179753,up,up
1935,1947,5,0,0,0,8,7,0,0,0,0,2000000000,0,0,0,0,-2000000000,0,0,0,0,2017-05-12,331,6.3643835615999995,4503,9721,-0.001,5,10,-0.095,-0.105,0.01,0.005,25961,21769,20317,331,-0.0502844758,0.0028575708,up,up
1940,1952,5,0,0,0,10,6,3,0,0,0,7500000000,0,0,0,0,-7500000000,0,0,0,0,2017-06-07,331,6.2931506849000005,4505,10517,-0.006,5,10,-0.085,-0.085,0.0,0.0,25961,21769,20317,331,-0.0675993884,0.0094430141,up,down
1941,1953,3,1,0,0,8,6,1,0,0,0,51200000000,-53400000000,0,0,0,700000000,1500000000,0,0,0,2017-05-26,331,6.3260273973,4507,11463,-0.009000000000000001,5,10,-0.08,-0.085,0.005,-0.005,25961,21769,20317,331,-0.055934470199999996,0.009849909399999999,up,up
1942,1954,2,0,0,0,29,18,9,0,0,0,-11500000000,0,0,0,5000000000,16500000000,-10000000000,0,0,0,2017-05-24,332,6.5808219178,4506,10921,0.006,5,10,-0.075,-0.079,0.004,-0.009000000000000001,78244,65491,41896,332,-0.0040071218,0.0039294251,up,up
1943,1955,5,0,0,0,35,8,5,0,0,0,-30200000000,0,0,0,50300000000,-5500000000,-14600000000,0,0,0,2017-05-17,332,6.6,4510,12335,0.002,5,10,-0.085,-0.085,0.0,-0.005,78244,65491,41896,332,-0.0956410256,0.009371960799999999,up,up
1944,1956,7,2,0,0,37,5,2,0,0,0,26300000000,5500000000,0,0,-42800000000,1000000000,10000000000,0,0,0,2017-05-12,332,6.6136986301,4503,9721,-0.001,5,10,-0.09,-0.1,0.01,0.005,78244,65491,41896,332,-0.0918965517,-0.0269272692,up,down
1951,1963,2,1,0,0,25,10,7,0,0,0,-30500000000,3900000000,0,0,9000000000,-1300000000,18900000000,0,0,0,2017-05-26,332,6.5753424658,4507,11463,-0.009000000000000001,5,10,-0.075,-0.08,0.005,-0.005,78244,65491,41896,332,-0.0752830189,-0.0019926550000000003,up,up
1952,1964,5,0,0,0,14,5,0,0,0,0,6500000000,0,0,0,1100000000,-7600000000,0,0,0,0,2017-05-24,333,6.8301369863,4506,10921,0.006,5,10,-0.07400000000000001,-0.075,0.001,-0.006,76633,65544,54690,333,-0.08096668900000001,0.0085537093,up,up
1962,1974,0,0,0,0,7,16,0,0,0,0,0,0,0,0,6000000000,-6000000000,0,0,0,0,2017-05-24,334,7.082191780800001,4506,10921,0.006,5,10,-0.06,-0.065,0.005,-0.005,78679,65714,58906,334,-0.0957102934,-0.0021123596,up,up
1964,1976,2,0,0,0,35,33,0,0,0,0,28900000000,0,0,0,-30300000000,1400000000,0,0,0,0,2017-05-12,334,7.115068493200001,4503,9721,-0.001,5,10,-0.075,-0.085,0.01,0.005,78679,65714,58906,334,-0.08205175599999999,-0.0141984733,up,down
1969,1981,15,1,0,0,53,9,2,0,0,0,-41200000000,-2000000000,0,0,13200000000,30000000000,0,0,0,0,2017-06-07,334,7.0438356164,4505,10517,-0.006,5,10,-0.075,-0.075,0.0,-0.001,78679,65714,58906,334,-0.0706639428,0.0094867006,up,up
1970,1982,15,1,0,0,53,9,2,0,0,0,-41200000000,-2000000000,0,0,13200000000,30000000000,0,0,0,0,2017-06-07,334,7.0438356164,4505,10517,-0.006,5,10,-0.075,-0.075,0.0,-0.001,78679,65714,58906,334,-0.0706639428,0.0094867006,up,up
1980,1992,5,0,0,0,21,11,0,0,0,0,21400000000,0,0,0,-18400000000,-3000000000,0,0,0,0,2017-05-26,335,7.3287671233,4507,11463,-0.009000000000000001,5,10,-0.045,-0.05,0.005,-0.005,71831,66086,51223,335,-0.0685943775,-0.0086980986,up,down
1981,1993,0,0,0,0,27,33,5,1,0,0,0,0,0,0,-7200000000,-2800000000,0,10000000000,0,0,2017-05-24,336,7.583561643799999,4506,10921,0.006,5,10,-0.035,-0.04,0.005,-0.005,27490,21974,17598,336,-0.2821700992,-0.35507620160000003,up,down
1982,1994,2,0,0,0,27,30,2,2,0,0,-14900000000,0,0,0,17500000000,2500000000,-5100000000,0,0,0,2017-05-17,336,7.602739726,4510,12335,0.002,5,10,-0.049,-0.044000000000000004,-0.005,-0.009000000000000001,27490,21974,17598,336,-0.281424481,-0.3572472527,up,down
1988,2000,4,0,0,0,25,33,2,1,0,0,2000000000,0,0,0,-14500000000,400000000,2100000000,10000000000,0,0,2017-06-07,336,7.545205479500001,4505,10517,-0.006,5,10,-0.045,-0.045,0.0,0.0,27490,21974,17598,336,-0.2684541063,0.004531641800000001,up,up
1989,2001,4,0,0,0,25,33,2,1,0,0,2000000000,0,0,0,-14500000000,400000000,2100000000,10000000000,0,0,2017-06-07,336,7.545205479500001,4505,10517,-0.006,5,10,-0.045,-0.045,0.0,0.0,27490,21974,17598,336,-0.2684541063,0.004531641800000001,up,up
1991,2003,4,0,0,0,12,12,4,0,0,0,-4100000000,0,0,0,-600000000,4500000000,200000000,0,0,0,2017-05-24,337,7.583561643799999,4506,10921,0.006,5,10,-0.035,-0.04,0.005,-0.005,51505,43805,38140,337,-0.09070133009999999,0.0058033479,up,up
1998,2010,2,0,0,1,13,18,0,0,0,0,17800000000,0,0,-14300000000,-4700000000,1200000000,0,0,0,0,2017-06-07,337,7.545205479500001,4505,10517,-0.006,5,10,-0.045,-0.045,0.0,0.0,51505,43805,38140,337,-0.0837014315,-0.04248062019999999,up,up
1999,2011,2,0,0,1,13,18,0,0,0,0,17800000000,0,0,-14300000000,-4700000000,1200000000,0,0,0,0,2017-06-07,337,7.545205479500001,4505,10517,-0.006,5,10,-0.045,-0.045,0.0,0.0,51505,43805,38140,337,-0.0837014315,-0.04248062019999999,up,up
2000,2012,3,1,0,0,9,18,5,0,0,0,-1200000000,2000000000,0,0,100000000,-2200000000,1300000000,0,0,0,2017-05-26,337,7.578082191799999,4507,11463,-0.009000000000000001,5,10,-0.035,-0.04,0.005,-0.005,51505,43805,38140,337,-0.0621227773,0.0096869541,up,up
2009,2021,2,0,0,0,31,35,1,0,0,0,-7300000000,0,0,0,9200000000,-3400000000,1500000000,0,0,0,2017-05-26,338,7.8246575342,4507,11463,-0.009000000000000001,5,10,-0.025,-0.03,0.005,-0.005,75442,65610,62722,338,-0.1567733333,-0.173592233,up,up
2010,2022,61,9,0,0,9,3,0,0,0,0,29700000000,-39000000000,0,0,14800000000,-5500000000,0,0,0,0,2017-05-24,339,8.0821917808,4506,10921,0.006,5,10,-0.015,-0.02,0.005,-0.005,81759,65568,57359,339,-0.0114646891,0.0012512827999999999,up,down
2011,2023,26,1,0,0,7,2,0,0,0,0,-15100000000,-17000000000,0,0,34100000000,-2000000000,0,0,0,0,2017-05-17,339,8.101369863,4510,12335,0.002,5,10,-0.025,-0.02,-0.005,-0.006,81759,65568,57359,339,-0.0021785242000000003,0.0067449947000000005,up,up
2017,2029,17,0,0,0,33,9,0,0,0,0,45300000000,0,0,0,-51300000000,6000000000,0,0,0,0,2017-06-07,339,8.043835616399999,4505,10517,-0.006,5,10,-0.025,-0.025,0.0,0.0,81759,65568,57624,339,-0.07020072990000001,0.0091834165,up,down
2018,2030,17,0,0,0,33,9,0,0,0,0,45300000000,0,0,0,-51300000000,6000000000,0,0,0,0,2017-06-07,339,8.043835616399999,4505,10517,-0.006,5,10,-0.025,-0.025,0.0,0.0,81759,65568,57624,339,-0.07020072990000001,0.0091834165,up,down
2019,2031,69,2,0,0,5,1,0,0,0,0,21500000000,-48500000000,0,0,0,27000000000,0,0,0,0,2017-05-26,339,8.0767123288,4507,11463,-0.009000000000000001,5,10,-0.015,-0.02,0.005,-0.005,81759,65568,57359,339,-0.08512552300000001,0.0022544581,up,up
2020,2032,3,0,0,0,22,17,4,0,0,0,2900000000,0,0,0,-1300000000,-1600000000,0,0,0,0,2017-05-24,340,8.3342465753,4506,10921,0.006,5,10,-0.005,-0.015,0.01,-0.005,80589,65440,68152,340,-0.0819318182,-0.0015831518,up,up
2027,2039,8,0,0,0,39,30,4,0,0,0,-22400000000,0,0,0,23800000000,-1400000000,0,0,0,0,2017-06-07,340,8.295890411,4505,10517,-0.006,5,10,-0.015,-0.015,0.0,0.0,80589,65440,68278,340,-0.0989756944,0.007703827000000002,up,down
2028,2040,8,0,0,0,39,30,4,0,0,0,-22400000000,0,0,0,23800000000,-1400000000,0,0,0,0,2017-06-07,340,8.295890411,4505,10517,-0.006,5,10,-0.015,-0.015,0.0,0.0,80589,65440,68278,340,-0.0989756944,0.007703827000000002,up,down
2032,2044,0,0,0,0,35,34,0,3,0,0,0,0,0,0,-11300000000,19100000000,0,-7800000000,0,0,2017-05-12,341,8.6164383562,4503,9721,-0.001,5,10,-0.01,-0.02,0.01,0.004,78167,65571,62802,341,-0.1991208791,-0.2128125,up,up
2037,2049,0,0,0,0,38,35,0,2,0,0,0,0,0,0,14000000000,8200000000,0,-22200000000,0,0,2017-06-07,341,8.5452054795,4505,10517,-0.006,5,10,-0.005,-0.005,0.0,0.0,78167,65571,63044,341,-0.1607822086,-0.1660419397,up,up
2039,2051,4,1,0,0,28,17,2,0,0,0,6000000000,-2900000000,0,0,-4100000000,2000000000,-1000000000,0,0,0,2017-05-24,342,8.8301369863,4506,10921,0.006,5,10,0.015,0.005,0.01,-0.004,80384,65525,69728,342,-0.0818878505,0.00885527,up,up
2040,2052,7,0,0,0,28,25,2,0,0,0,18900000000,0,0,0,9600000000,-28500000000,0,0,0,0,2017-05-17,342,8.849315068500001,4510,12335,0.002,5,10,0.0,0.005,-0.005,-0.005,80384,65525,69216,342,-0.09307435439999999,0.0089885202,up,up
2046,2058,2,0,0,0,39,16,3,13,0,0,1800000000,0,0,0,-3600000000,-11300000000,-2400000000,15500000000,0,0,2017-06-07,342,8.7917808219,4505,10517,-0.006,5,10,0.004,0.005,-0.001,0.0,80384,65525,69728,342,-0.0672347066,-0.0033931718,up,up
2047,2059,2,0,0,0,39,16,3,13,0,0,1800000000,0,0,0,-3600000000,-11300000000,-2400000000,15500000000,0,0,2017-06-07,342,8.7917808219,4505,10517,-0.006,5,10,0.004,0.005,-0.001,0.0,80384,65525,69728,342,-0.0672347066,-0.0033931718,up,up
2048,2060,6,1,0,0,23,11,2,0,0,0,-3300000000,7300000000,0,0,900000000,-4900000000,0,0,0,0,2017-05-26,342,8.8246575342,4507,11463,-0.009000000000000001,5,10,0.015,0.01,0.005,-0.005,80384,65525,69728,342,-0.0579649774,0.0095346815,up,up
2049,2061,0,0,0,0,51,47,3,2,0,0,0,0,0,0,7600000000,-9600000000,200000000,1800000000,0,0,2017-05-24,343,9.0821917808,4506,10921,0.006,5,10,0.02,0.01,0.01,-0.005,80636,65354,68491,343,-0.35709261579999996,-0.4038178198,up,up
2050,2062,0,0,0,0,53,35,1,2,0,0,0,0,0,0,-7100000000,-6800000000,-2000000000,15900000000,0,0,2017-05-17,343,9.101369863,4510,12335,0.002,5,10,0.01,0.015,-0.005,-0.005,80636,65354,68491,343,-0.3514195149,-0.4066397415,up,up
2051,2063,0,0,0,0,46,27,2,2,0,0,0,0,0,0,-8900000000,29800000000,-1000000000,-19900000000,0,0,2017-05-12,343,9.1150684932,4503,9721,-0.001,5,10,0.01,0.0,0.01,0.004,80636,65354,68491,343,-0.35162474850000003,-0.40876637549999995,up,up
2058,2070,4,3,0,0,23,5,0,0,0,0,10900000000,-1100000000,0,0,-24800000000,15000000000,0,0,0,0,2017-05-24,344,9.3342465753,4506,10921,0.006,5,10,0.03,0.02,0.01,-0.005,79089,65101,57902,344,-0.0323443223,0.0009662142,up,up
2059,2071,8,3,0,0,22,8,0,0,0,0,6200000000,-2800000000,0,0,15100000000,-18500000000,0,0,0,0,2017-05-17,344,9.3534246575,4510,12335,0.002,5,10,0.02,0.025,-0.005,-0.005,79089,65101,57598,344,-0.08916753820000001,0.0054311360000000005,up,up
2060,2072,6,0,0,0,24,10,0,0,0,0,17200000000,0,0,0,-41100000000,23900000000,0,0,0,0,2017-05-12,344,9.3671232877,4503,9721,-0.001,5,10,0.02,0.01,0.01,0.005,79089,65101,57598,344,-0.082394015,0.006996496400000001,up,down
2065,2077,32,2,0,0,28,3,0,0,0,0,-600000000,0,0,0,2600000000,-2000000000,0,0,0,0,2017-06-07,344,9.295890411,4505,10517,-0.006,5,10,0.019,0.02,-0.001,0.0,79089,65101,57902,344,-0.053019382999999996,0.0091731262,up,up
2066,2078,32,2,0,0,28,3,0,0,0,0,-600000000,0,0,0,2600000000,-2000000000,0,0,0,0,2017-06-07,344,9.295890411,4505,10517,-0.006,5,10,0.019,0.02,-0.001,0.0,79089,65101,57902,344,-0.053019382999999996,0.0091731262,up,up
2067,2079,25,3,0,0,40,17,0,0,0,0,39900000000,-23300000000,0,0,8900000000,-25500000000,0,0,0,0,2017-05-26,344,9.3287671233,4507,11463,-0.009000000000000001,5,10,0.03,0.025,0.005,-0.005,79089,65101,57902,344,-0.057082098399999996,0.0087661341,up,up
2069,2081,35,3,0,0,51,25,2,0,0,0,-78400000000,22500000000,0,0,19400000000,33500000000,3000000000,0,0,0,2017-05-17,345,9.602739726,4510,12335,0.002,5,10,0.03,0.035,-0.005,-0.005,74171,65338,44796,345,-0.0891784132,0.0035428911000000007,up,up
2075,2087,85,2,0,0,17,4,0,0,0,0,43900000000,-82800000000,0,0,-1600000000,40500000000,0,0,0,0,2017-05-26,345,9.5780821918,4507,11463,-0.009000000000000001,5,10,0.04,0.035,0.005,-0.005,74171,65338,45332,345,-0.055180424000000006,0.0084839623,up,up
2077,2089,152,16,1,2,42,52,0,0,0,0,214100000000,-130400000000,-9500000000,0,-151000000000,76800000000,0,0,0,0,2017-05-17,346,9.849315068500001,4510,12335,0.002,5,10,0.035,0.04,-0.005,-0.005,25262,21754,41704,346,-0.08958070600000001,-0.0556950063,up,up
2078,2090,49,12,0,2,55,75,0,1,0,0,-654900000000,615300000000,0,22000000000,396900000000,-374300000000,0,-5000000000,0,0,2017-05-12,346,9.8630136986,4503,9721,-0.001,5,10,0.035,0.03,0.005,0.005,25262,21754,41704,346,-0.0734393379,-0.056439842,up,down
2083,2095,4,3,1,0,68,36,6,0,0,0,18200000000,-1300000000,-15000000000,0,10300000000,1600000000,-13800000000,0,0,0,2017-06-07,346,9.7917808219,4505,10517,-0.006,5,10,0.035,0.036000000000000004,-0.001,-0.004,25262,21754,58075,346,-0.0752350814,-0.0294042787,up,down
2084,2096,4,3,1,0,68,36,6,0,0,0,18200000000,-1300000000,-15000000000,0,10300000000,1600000000,-13800000000,0,0,0,2017-06-07,346,9.7917808219,4505,10517,-0.006,5,10,0.035,0.036000000000000004,-0.001,-0.004,25262,21754,58075,346,-0.0752350814,-0.0294042787,up,down
2085,2097,56,7,0,2,66,52,0,0,0,0,-19200000000,7900000000,0,0,46800000000,-35500000000,0,0,0,0,2017-05-26,346,9.8246575342,4507,11463,-0.009000000000000001,5,10,0.045,0.04,0.005,-0.005,25262,21754,51611,346,-0.0479041864,0.0004231923,up,down
2092,2104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,SL-56,5.0410958904,4505,10517,-0.006,5,10,-0.1,-0.10099999999999999,0.001,0.004,6994,6994,3388,SL-56,-0.01,-0.13,up,up
2123,2135,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-12,SL-61,5.8602739726,4503,9721,-0.001,5,10,-0.105,-0.115,0.01,0.005,7989,7989,5942,SL-61,-0.05,0.01,up,stay
2128,2140,7,2,0,0,0,0,0,0,0,0,3100000000,-3100000000,0,0,0,0,0,0,0,0,2017-06-07,SL-61,5.7890410959,4505,10517,-0.006,5,10,-0.1,-0.1,0.0,0.0,7989,7989,6090,SL-61,-0.065,-0.005986029,up,down
2129,2141,7,2,0,0,0,0,0,0,0,0,3100000000,-3100000000,0,0,0,0,0,0,0,0,2017-06-07,SL-61,5.7890410959,4505,10517,-0.006,5,10,-0.1,-0.1,0.0,0.0,7989,7989,6090,SL-61,-0.065,-0.005986029,up,down
2130,2142,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,SL-61,5.8219178082,4507,11463,-0.009000000000000001,5,10,-0.09,-0.094,0.004,-0.005,7989,7989,6048,SL-61,-0.055,0.01,up,stay
2141,2153,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-24,SL-63,6.0794520548,4506,10921,0.006,5,10,-0.084,-0.083,-0.001,-0.008,7993,7993,2225,SL-63,0.0,0.005089298700000001,up,down
2155,2167,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,SL-64,6.2931506849000005,4505,10517,-0.006,5,10,-0.09,-0.09,0.0,0.0,9992,9992,4186,SL-64,-0.01,-0.0231141706,up,down
2156,2168,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,SL-64,6.2931506849000005,4505,10517,-0.006,5,10,-0.09,-0.09,0.0,0.0,9992,9992,4186,SL-64,-0.01,-0.0231141706,up,down
2160,2172,10,3,0,0,0,0,0,0,0,0,-5300000000,5300000000,0,0,0,0,0,0,0,0,2017-05-12,SL-65,6.6136986301,4503,9721,-0.001,5,10,-0.08,-0.09,0.01,0.005,9981,9981,3533,SL-65,0.0,-0.085,up,up
2165,2177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,SL-65,6.5424657534,4505,10517,-0.006,5,10,-0.085,-0.085,0.0,0.0,9981,9981,3533,SL-65,-0.065,0.01,up,stay
2166,2178,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,SL-65,6.5424657534,4505,10517,-0.006,5,10,-0.085,-0.085,0.0,0.0,9981,9981,3533,SL-65,-0.065,0.01,up,stay
2188,2200,9,0,0,0,0,4,0,0,0,0,20000000000,0,0,0,0,-20000000000,0,0,0,0,2017-05-17,SL-69,6.8493150685,4510,12335,0.002,5,10,-0.076,-0.075,-0.001,-0.005,5989,5989,4830,SL-69,0.0,0.01,up,up
2220,2233,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-17,SL-73,7.602739726,4510,12335,0.002,5,10,-0.04,-0.035,-0.005,-0.006,11997,11997,2325,SL-73,0.0,0.01,up,up
2247,2261,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,SL-75,7.8246575342,4507,11463,-0.009000000000000001,5,10,-0.02,-0.025,0.005,-0.005,6551,5992,1685,SL-75,-0.01,0.01,up,stay
2268,2282,2,1,0,0,0,0,0,0,0,0,-2700000000,2700000000,0,0,0,0,0,0,0,0,2017-05-12,SL-79,8.1150684932,4503,9721,-0.001,5,10,-0.025,-0.034,0.009000000000000001,0.005,6996,6489,2358,SL-79,0.0,0.01,up,stay
2274,2288,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,SL-79,8.0767123288,4507,11463,-0.009000000000000001,5,10,-0.01,-0.015,0.005,-0.005,6996,6489,2358,SL-79,0.0,-0.0006508876,up,down
