,contract_count_10,contract_count_11,contract_count_14,contract_count_15,contract_count_20,contract_count_21,contract_count_24,contract_count_25,contract_count_30,contract_count_31,contract_face_10,contract_face_11,contract_face_14,contract_face_15,contract_face_20,contract_face_21,contract_face_24,contract_face_25,contract_face_30,contract_face_31,date,stock_snm_x,zanzon,bid,offer,rate,remaining_years_from,remaining_years_to,simple_yield_1days_from_ope,simple_yield_2days_from_ope,simple_yield_fluctuation_2to1,simple_yield_fluctuation_3to2,amount_sum,bid_price,balance,stock_snm_x,aggre_rate_buy,aggre_rate_sell,fluctuation_buy_rate,fluctuation_sell_rate
1931,53,0,0,0,35,85,1,0,0,0,-41000000000,0,0,0,35600000000,5800000000,-400000000,0,0,0,2017-05-26,329,6.0712328767,4507,11463,-0.009000000000000001,5,10,-0.085,-0.09,0.005,-0.005,77737,65543,40396,329,-0.0766153846,0.0095469362,up,up
1932,3,3,0,0,38,13,5,0,0,0,47600000000,6300000000,0,0,-46600000000,3500000000,-10800000000,0,0,0,2017-05-24,330,6.3287671233000005,4506,10921,0.006,5,10,-0.08,-0.084,0.004,-0.009000000000000001,54684,43562,36257,330,-0.010384280800000001,-0.0313531457,up,up
1933,52,1,0,0,0,2,0,0,0,0,4100000000,-4100000000,0,0,0,0,0,0,0,0,2017-05-17,330,6.3479452055,4510,12335,0.002,5,10,-0.09,-0.09,0.0,-0.005,54684,43562,36257,330,-0.0002051019,0.0054161934,up,down
1934,33,1,0,0,5,4,0,0,0,0,-5000000000,10000000000,0,0,5000000000,-10000000000,0,0,0,0,2017-05-12,330,6.3616438356,4503,9721,-0.001,5,10,-0.095,-0.105,0.01,0.005,54684,43562,36257,330,-0.08,-0.012388482900000001,up,down
1935,1,0,0,0,0,0,0,0,0,0,25000000000,0,0,0,0,0,0,0,0,0,2017-06-30,330,6.2273972603,4512,16888,0.014,5,10,-0.065,-0.069,0.004,-0.014,54684,43562,41896,330,-0.12480891720000001,-0.0748973881,stay,stay
1936,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-20300000000,0,0,0,0,2017-06-26,330,6.2383561644,4503,17126,0.0,5,10,-0.05,-0.05,0.0,0.001,54684,43562,56913,330,-0.12480891720000001,-0.0748973881,stay,stay
1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,330,7.8191780822,4508,17045,-0.001,5,10,-0.055,-0.055,0.0,0.0,54684,43562,56913,330,-0.12480891720000001,-0.0748973881,stay,stay
1938,0,1,0,0,6,4,2,1,0,0,0,-25000000000,0,0,43100000000,-6800000000,1100000000,-6000000000,0,0,2017-06-14,330,6.2712328767,4507,10756,-0.003,5,10,-0.06,-0.065,0.005,-0.009000000000000001,54684,43562,36259,330,-0.12480891720000001,-0.0748973881,stay,stay
1939,10,1,0,0,21,9,6,0,0,0,-21900000000,4000000000,0,0,20800000000,-2900000000,0,0,0,0,2017-06-07,330,6.2904109589,4505,10517,-0.006,5,10,-0.085,-0.085,0.0,0.0,54684,43562,36257,330,-0.0752713178,0.0090544273,down,up
1940,10,1,0,0,21,9,6,0,0,0,-21900000000,4000000000,0,0,20800000000,-2900000000,0,0,0,0,2017-06-07,330,6.2904109589,4505,10517,-0.006,5,10,-0.085,-0.085,0.0,0.0,54684,43562,36257,330,-0.0752713178,0.0090544273,down,up
1941,11,1,0,0,16,11,4,0,0,0,-15300000000,4000000000,0,0,3100000000,16400000000,-8200000000,0,0,0,2017-05-26,330,6.3232876712,4507,11463,-0.009000000000000001,5,10,-0.08,-0.085,0.005,-0.005,54684,43562,36257,330,-0.07829268290000001,0.0094633035,down,down
1942,2,2,0,0,8,4,1,0,0,0,-400000000,1000000000,0,0,900000000,0,-1500000000,0,0,0,2017-05-24,331,6.3287671233000005,4506,10921,0.006,5,10,-0.08,-0.084,0.004,-0.009000000000000001,25961,21769,20317,331,-0.0814840183,0.009060646,down,up
1943,4,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-17,331,6.3479452055,4510,12335,0.002,5,10,-0.09,-0.09,0.0,-0.005,25961,21769,20317,331,-0.0833725231,0.0097179753,up,up
1944,12,1,0,0,9,9,0,0,0,0,-30300000000,27300000000,0,0,0,3000000000,0,0,0,0,2017-05-12,331,6.3616438356,4503,9721,-0.001,5,10,-0.095,-0.105,0.01,0.005,25961,21769,20317,331,-0.0502844758,0.0028575708,up,up
1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-30,331,7.895890411,4512,16888,0.014,5,10,-0.065,-0.069,0.004,-0.014,25961,21769,56913,331,-0.0821096838,0.0073060072,stay,stay
1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-26,331,7.895890411,4503,17126,0.0,5,10,-0.05,-0.05,0.0,0.001,25961,21769,58906,331,-0.0821096838,0.0073060072,stay,stay
1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,331,7.895890411,4508,17045,-0.001,5,10,-0.055,-0.055,0.0,0.0,25961,21769,58906,331,-0.0821096838,0.0073060072,stay,stay
1948,0,0,0,0,11,4,2,0,0,0,0,0,0,0,16500000000,-55600000000,1300000000,0,0,0,2017-06-14,331,6.2712328767,4507,10756,-0.003,5,10,-0.06,-0.065,0.005,-0.009000000000000001,25961,21769,20317,331,-0.0821096838,0.0073060072,stay,stay
1949,6,0,0,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,331,6.2904109589,4505,10517,-0.006,5,10,-0.085,-0.085,0.0,0.0,25961,21769,20317,331,-0.0675993884,0.009443014100000001,up,down
1950,4,0,0,0,8,8,1,0,0,0,2200000000,0,0,0,0,-700000000,-1500000000,0,0,0,2017-05-26,331,6.3232876712,4507,11463,-0.009000000000000001,5,10,-0.08,-0.085,0.005,-0.005,25961,21769,20317,331,-0.0559344702,0.0098499094,up,up
1951,2,0,0,0,23,42,12,0,0,0,-4900000000,0,0,0,4900000000,0,0,0,0,0,2017-05-24,332,6.5780821918,4506,10921,0.006,5,10,-0.075,-0.079,0.004,-0.009000000000000001,78244,65491,41896,332,-0.0040071218,0.0039294251,up,up
1952,3,0,0,0,29,4,5,0,0,0,33000000000,0,0,0,-43100000000,-4500000000,14600000000,0,0,0,2017-05-17,332,6.597260274,4510,12335,0.002,5,10,-0.085,-0.085,0.0,-0.005,78244,65491,41896,332,-0.0956410256,0.0093719608,up,up
1953,16,3,0,0,53,6,0,0,0,0,-22700000000,4500000000,0,0,24200000000,-6000000000,0,0,0,0,2017-05-12,332,6.6109589041,4503,9721,-0.001,5,10,-0.09,-0.1,0.01,0.005,78244,65491,41896,332,-0.09189655170000001,-0.0269272692,up,down
1954,1,0,0,0,0,0,0,0,0,0,20000000000,0,0,0,0,0,0,0,0,0,2017-06-30,332,6.4767123288,4512,16888,0.014,5,10,-0.06,-0.065,0.005,-0.01,78244,65491,58906,332,-0.0849802372,0.007329932000000001,stay,stay
1955,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,-161100000000,0,0,0,0,2017-06-26,332,6.4876712329,4503,17126,0.0,5,10,-0.05,-0.05,0.0,0.001,78244,65491,51223,332,-0.0849802372,0.007329932000000001,stay,stay
1956,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-10000000000,0,0,0,0,2017-06-21,332,6.501369863,4508,17045,-0.001,5,10,-0.055,-0.054,-0.001,0.001,78244,65491,51223,332,-0.0849802372,0.007329932000000001,stay,stay
1957,0,0,0,0,25,4,0,0,0,0,0,0,0,0,90000000000,-76500000000,0,0,0,0,2017-06-14,332,6.5205479452,4507,10756,-0.003,5,10,-0.06,-0.065,0.005,-0.01,78244,65491,41896,332,-0.0849802372,0.007329932000000001,stay,stay
1958,16,0,0,0,30,10,0,0,0,0,57900000000,0,0,0,-58400000000,500000000,0,0,0,0,2017-06-07,332,6.5397260274,4505,10517,-0.006,5,10,-0.08,-0.08,0.0,0.0,78244,65491,41896,332,-0.08601265820000001,0.0065322536,down,up
1959,16,0,0,0,30,10,0,0,0,0,57900000000,0,0,0,-58400000000,500000000,0,0,0,0,2017-06-07,332,6.5397260274,4505,10517,-0.006,5,10,-0.08,-0.08,0.0,0.0,78244,65491,41896,332,-0.08601265820000001,0.0065322536,down,up
1960,2,2,0,0,18,51,4,0,0,0,10800000000,4800000000,0,0,10900000000,-17200000000,-9300000000,0,0,0,2017-05-26,332,6.5726027397,4507,11463,-0.009000000000000001,5,10,-0.075,-0.08,0.005,-0.005,78244,65491,41896,332,-0.0752830189,-0.0019926550000000003,up,up
1961,6,0,0,0,8,0,0,0,0,0,-1000000000,0,0,0,1000000000,0,0,0,0,0,2017-05-24,333,6.8273972603,4506,10921,0.006,5,10,-0.074,-0.075,0.001,-0.006,76633,65544,54690,333,-0.08096668900000001,0.0085537093,up,up
1962,5,0,0,0,12,5,0,0,0,0,2900000000,0,0,0,-3900000000,1000000000,0,0,0,0,2017-05-17,333,6.8465753424999996,4510,12335,0.002,5,10,-0.08,-0.08,0.0,-0.005,76633,65544,54690,333,-0.1,0.008132311,stay,up
1963,53,3,0,0,21,8,0,0,0,0,-30900000000,3000000000,0,0,28900000000,-1000000000,0,0,0,0,2017-05-12,333,6.8602739726,4503,9721,-0.001,5,10,-0.085,-0.095,0.01,0.005,76633,65544,54690,333,-0.095,-0.015863206,down,down
1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-30,333,8.394520547900001,4512,16888,0.014,5,10,-0.06,-0.069,0.009000000000000001,-0.011,76633,65544,51223,333,-0.09191176470000001,-0.082946368,stay,stay
1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-26,333,8.394520547900001,4503,17126,0.0,5,10,-0.05,-0.05,0.0,0.0,76633,65544,17598,333,-0.09191176470000001,-0.082946368,stay,stay
1966,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40000000000,0,0,0,0,0,2017-06-21,333,6.7506849315,4508,17045,-0.001,5,10,-0.054,-0.054,0.0,0.001,76633,65544,17598,333,-0.09191176470000001,-0.082946368,stay,stay
1967,0,0,0,0,7,2,0,0,0,0,0,0,0,0,15200000000,-31000000000,0,0,0,0,2017-06-14,333,6.7698630137,4507,10756,-0.003,5,10,-0.059,-0.065,0.006,-0.01,76633,65544,55617,333,-0.09191176470000001,-0.082946368,stay,stay
1968,6,0,0,1,20,25,0,0,0,0,1400000000,0,0,-4400000000,30600000000,-27600000000,0,0,0,0,2017-06-07,333,6.7890410959,4505,10517,-0.006,5,10,-0.075,-0.075,0.0,0.0,76633,65544,55617,333,-0.070738255,0.009246351,down,up
1969,6,0,0,1,20,25,0,0,0,0,1400000000,0,0,-4400000000,30600000000,-27600000000,0,0,0,0,2017-06-07,333,6.7890410959,4505,10517,-0.006,5,10,-0.075,-0.075,0.0,0.0,76633,65544,55617,333,-0.070738255,0.009246351,down,up
1970,11,1,0,1,23,9,0,0,0,0,19200000000,-22800000000,0,5000000000,-33900000000,32500000000,0,0,0,0,2017-05-26,333,6.8219178082,4507,11463,-0.009000000000000001,5,10,-0.073,-0.079,0.006,-0.005,76633,65544,54690,333,-0.0572727273,-0.0442180095,down,down
1971,2,0,0,0,17,28,0,0,0,0,-700000000,0,0,0,-20400000000,21100000000,0,0,0,0,2017-05-24,334,7.0794520548,4506,10921,0.006,5,10,-0.06,-0.065,0.005,-0.005,78679,65714,58906,334,-0.09571029340000001,-0.0021123596,up,up
1972,2,0,0,0,10,13,0,0,0,0,34000000000,0,0,0,500000000,-34500000000,0,0,0,0,2017-05-17,334,7.098630137,4510,12335,0.002,5,10,-0.075,-0.074,-0.001,-0.009000000000000001,78679,65714,58906,334,-0.1,0.0098626038,down,up
1973,8,2,0,0,29,23,0,0,0,0,-82100000000,85000000000,0,0,36100000000,-39000000000,0,0,0,0,2017-05-12,334,7.1123287671,4503,9721,-0.001,5,10,-0.075,-0.085,0.01,0.005,78679,65714,58906,334,-0.082051756,-0.0141984733,up,down
1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-30,334,8.6520547945,4512,16888,0.014,5,10,-0.054,-0.06,0.006,-0.01,78679,65714,17598,334,-0.08898356900000001,0.003497076,stay,stay
1975,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-10000000000,0,0,0,0,2017-06-26,334,6.9890410959,4503,17126,0.0,5,10,-0.045,-0.045,0.0,0.0,78679,65714,38140,334,-0.08898356900000001,0.003497076,stay,stay
1976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37000000000,0,0,0,0,0,2017-06-21,334,7.002739726,4508,17045,-0.001,5,10,-0.049,-0.048,-0.001,0.003,78679,65714,38140,334,-0.08898356900000001,0.003497076,stay,stay
1977,0,1,0,0,16,22,1,0,0,0,0,-1000000000,0,0,69500000000,-133900000000,200000000,0,0,0,2017-06-14,334,7.0219178081999996,4507,10756,-0.003,5,10,-0.055,-0.065,0.01,-0.015,78679,65714,58906,334,-0.08898356900000001,0.003497076,stay,stay
1978,22,0,0,0,64,24,2,0,0,0,5700000000,0,0,0,-25700000000,20000000000,0,0,0,0,2017-06-07,334,7.0410958904,4505,10517,-0.006,5,10,-0.075,-0.075,0.0,-0.001,78679,65714,58906,334,-0.0706639428,0.0094867006,up,up
1979,22,0,0,0,64,24,2,0,0,0,5700000000,0,0,0,-25700000000,20000000000,0,0,0,0,2017-06-07,334,7.0410958904,4505,10517,-0.006,5,10,-0.075,-0.075,0.0,-0.001,78679,65714,58906,334,-0.0706639428,0.0094867006,up,up
1980,3,0,0,0,39,41,3,0,0,0,-5800000000,0,0,0,-12500000000,18700000000,-400000000,0,0,0,2017-05-26,334,7.0739726027,4507,11463,-0.009000000000000001,5,10,-0.06,-0.065,0.005,-0.005,78679,65714,58906,334,-0.1074157303,0.0084160067,down,up
1981,2,0,0,0,10,5,0,0,0,0,10000000000,0,0,0,-500000000,-9500000000,0,0,0,0,2017-05-24,335,7.3315068493,4506,10921,0.006,5,10,-0.045,-0.05,0.005,-0.005,71831,66086,51223,335,-0.08476190480000001,0.0087214169,down,up
1982,10,2,0,1,7,4,0,0,0,0,25600000000,-11000000000,0,-5000000000,-5300000000,-4300000000,0,0,0,0,2017-05-17,335,7.3506849315,4510,12335,0.002,5,10,-0.06,-0.055,-0.005,-0.01,71831,66086,51223,335,-0.0972625698,0.0091856765,down,up
1983,24,2,0,2,30,18,0,0,0,0,-75500000000,39500000000,0,0,56200000000,-20200000000,0,0,0,0,2017-05-12,335,7.3643835616,4503,9721,-0.001,5,10,-0.06,-0.07,0.01,0.005,71831,66086,51223,335,-0.1009815951,0.0082371282,down,down
1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-30,335,8.904109589,4512,16888,0.014,5,10,-0.04,-0.049,0.009000000000000001,-0.01,71831,66086,38140,335,-0.07868686870000001,0.0028302538000000003,stay,stay
1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-26,335,8.904109589,4503,17126,0.0,5,10,-0.03,-0.03,0.0,0.0,71831,66086,62722,335,-0.07868686870000001,0.0028302538000000003,stay,stay
1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,335,8.904109589,4508,17045,-0.001,5,10,-0.035,-0.035,0.0,0.005,71831,66086,62722,335,-0.07868686870000001,0.0028302538000000003,stay,stay
1987,0,0,0,0,29,6,0,0,0,0,0,0,0,0,164300000000,-123000000000,0,0,0,0,2017-06-14,335,7.2739726027,4507,10756,-0.003,5,10,-0.04,-0.05,0.01,-0.015,71831,66086,51223,335,-0.07868686870000001,0.0028302538000000003,stay,stay
1988,15,1,1,0,32,21,0,0,0,0,67600000000,-5000000000,5000000000,0,-74100000000,6500000000,0,0,0,0,2017-06-07,335,7.2931506849,4505,10517,-0.006,5,10,-0.055,-0.055,0.0,0.0,71831,66086,51223,335,-0.07763636360000001,0.0008326299000000001,down,up
1989,6,1,0,1,19,15,0,0,0,0,-47400000000,7200000000,0,2200000000,4000000000,34000000000,0,0,0,0,2017-05-26,335,7.3260273973,4507,11463,-0.009000000000000001,5,10,-0.045,-0.05,0.005,-0.005,71831,66086,51223,335,-0.0685943775,-0.0086980986,up,down
1990,0,0,0,0,28,34,5,2,0,0,0,0,0,0,3600000000,-3600000000,0,0,0,0,2017-05-24,336,7.5808219178,4506,10921,0.006,5,10,-0.035,-0.04,0.005,-0.005,27490,21974,17598,336,-0.2821700992,-0.35507620160000003,up,down
1991,4,0,0,0,27,28,4,1,0,0,7400000000,0,0,0,-4800000000,7400000000,0,-10000000000,0,0,2017-05-17,336,7.6,4510,12335,0.002,5,10,-0.049,-0.044,-0.005,-0.009000000000000001,27490,21974,17598,336,-0.281424481,-0.3572472527,up,down
1992,0,0,0,0,34,26,3,0,0,0,0,0,0,0,10400000000,-10500000000,100000000,0,0,0,2017-05-12,336,7.6136986301,4503,9721,-0.001,5,10,-0.045,-0.055,0.01,0.005,27490,21974,17598,336,-0.2952126403,-0.35503236250000003,down,up
1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-30,336,9.1534246575,4512,16888,0.014,5,10,-0.035,-0.044,0.009000000000000001,-0.01,27490,21974,62722,336,-0.2735739705,-0.3159722222,stay,stay
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-26,336,9.1534246575,4503,17126,0.0,5,10,-0.025,-0.025,0.0,0.0,27490,21974,60048,336,-0.2735739705,-0.3159722222,stay,stay
1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-5000000000,0,0,0,0,2017-06-21,336,7.5041095890000005,4508,17045,-0.001,5,10,-0.03,-0.03,0.0,0.0,27490,21974,60048,336,-0.2735739705,-0.3159722222,stay,stay
1996,0,0,0,0,17,20,2,1,0,0,0,0,0,0,55500000000,-121700000000,2100000000,-10000000000,0,0,2017-06-14,336,7.5232876712,4507,10756,-0.003,5,10,-0.03,-0.04,0.01,-0.015,27490,21974,17598,336,-0.2735739705,-0.3159722222,stay,stay
1997,1,0,0,0,25,28,2,2,0,0,100000000,0,0,0,-6100000000,8100000000,-2100000000,0,0,0,2017-06-07,336,7.5424657534,4505,10517,-0.006,5,10,-0.045,-0.045,0.0,0.0,27490,21974,17598,336,-0.2684541063,0.004531641800000001,up,up
1998,1,0,0,0,25,28,2,2,0,0,100000000,0,0,0,-6100000000,8100000000,-2100000000,0,0,0,2017-06-07,336,7.5424657534,4505,10517,-0.006,5,10,-0.045,-0.045,0.0,0.0,27490,21974,17598,336,-0.2684541063,0.004531641800000001,up,up
1999,0,0,0,0,28,30,1,2,0,0,0,0,0,0,-200000000,-3300000000,3500000000,0,0,0,2017-05-26,336,7.5753424658,4507,11463,-0.009000000000000001,5,10,-0.035,-0.04,0.005,-0.005,27490,21974,17598,336,-0.29863732390000003,-0.3574480969,down,down
2000,4,0,0,0,13,14,4,0,0,0,6300000000,0,0,0,-300000000,-4000000000,-2000000000,0,0,0,2017-05-24,337,7.5808219178,4506,10921,0.006,5,10,-0.035,-0.04,0.005,-0.005,51505,43805,38140,337,-0.0907013301,0.0058033479,up,up
2001,2,0,0,0,16,17,4,0,0,0,1900000000,0,0,0,-10100000000,8600000000,-400000000,0,0,0,2017-05-17,337,7.6,4510,12335,0.002,5,10,-0.046,-0.044,-0.002,-0.009000000000000001,51505,43805,38140,337,-0.1013498099,-0.0373011963,down,up
2002,0,0,0,0,19,18,3,0,0,0,0,0,0,0,1700000000,-1400000000,-300000000,0,0,0,2017-05-12,337,7.6136986301,4503,9721,-0.001,5,10,-0.045,-0.055,0.01,0.005,51505,43805,38140,337,-0.0985260116,-0.1008282209,down,down
2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-30,337,9.0904109589,4512,16888,0.014,5,10,-0.035,-0.044,0.009000000000000001,-0.01,51505,43805,60048,337,-0.0795985401,0.007351857900000001,stay,stay
2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-26,337,9.0904109589,4503,17126,0.0,5,10,-0.025,-0.025,0.0,0.0,51505,43805,68278,337,-0.0795985401,0.007351857900000001,stay,stay
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-21,337,9.0904109589,4508,17045,-0.001,5,10,-0.03,-0.03,0.0,0.0,51505,43805,68278,337,-0.0795985401,0.007351857900000001,stay,stay
2006,0,0,0,0,2,6,0,0,0,0,0,0,0,0,34200000000,-34800000000,0,0,0,0,2017-06-14,337,7.5232876712,4507,10756,-0.003,5,10,-0.03,-0.04,0.01,-0.015,51505,43805,38140,337,-0.0795985401,0.007351857900000001,stay,stay
2007,0,0,0,0,14,23,0,0,0,0,0,0,0,0,4800000000,-4800000000,0,0,0,0,2017-06-07,337,7.5424657534,4505,10517,-0.006,5,10,-0.045,-0.045,0.0,0.0,51505,43805,38140,337,-0.0837014315,-0.0424806202,up,up
2008,0,0,0,0,14,23,0,0,0,0,0,0,0,0,4800000000,-4800000000,0,0,0,0,2017-06-07,337,7.5424657534,4505,10517,-0.006,5,10,-0.045,-0.045,0.0,0.0,51505,43805,38140,337,-0.0837014315,-0.0424806202,up,up
2009,2,1,0,0,10,22,3,0,0,0,1800000000,-2000000000,0,0,-7600000000,4500000000,3300000000,0,0,0,2017-05-26,337,7.5753424658,4507,11463,-0.009000000000000001,5,10,-0.035,-0.04,0.005,-0.005,51505,43805,38140,337,-0.0621227773,0.0096869541,up,up
2010,2,0,0,0,30,26,1,0,0,0,200000000,0,0,0,-9100000000,10400000000,-1500000000,0,0,0,2017-05-24,338,7.8273972603,4506,10921,0.006,5,10,-0.025,-0.03,0.005,-0.005,75442,65610,62722,338,-0.1797172237,0.0053838642,down,up
2011,0,0,0,0,30,20,5,2,0,0,0,0,0,0,200000000,-10500000000,10000000000,300000000,0,0,2017-05-17,338,7.8465753424999996,4510,12335,0.002,5,10,-0.035,-0.03,-0.005,-0.005,75442,65610,62722,338,-0.1967826087,0.0033002833000000003,down,up
2012,1,0,0,0,41,17,4,1,0,0,-700000000,0,0,0,19700000000,-8600000000,1100000000,-11500000000,0,0,2017-05-12,338,7.8602739726,4503,9721,-0.001,5,10,-0.035,-0.045,0.01,0.005,75442,65610,62722,338,-0.18888753060000002,-0.1983700787,down,down
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-30,338,9.3369863014,4512,16888,0.014,5,10,-0.026,-0.035,0.009000000000000001,-0.01,75442,65610,68278,338,-0.1523070175,0.005736317,stay,stay
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-26,338,9.3369863014,4503,17126,0.0,5,10,-0.015,-0.015,0.0,0.001,75442,65610,63075,338,-0.1523070175,0.005736317,stay,stay
2015,0,0,0,0,3,1,0,0,0,0,0,0,0,0,20000000000,-5000000000,0,0,0,0,2017-06-21,338,7.7506849315,4508,17045,-0.001,5,10,-0.02,-0.02,0.0,0.0,75442,65610,63075,338,-0.1523070175,0.005736317,stay,stay
2016,0,0,0,0,11,6,0,1,0,0,0,0,0,0,48600000000,-17000000000,0,-40000000000,0,0,2017-06-14,338,7.7698630137,4507,10756,-0.003,5,10,-0.02,-0.03,0.01,-0.015,75442,65610,62722,338,-0.1523070175,0.005736317,stay,stay
2017,0,0,0,0,27,19,0,2,0,0,0,0,0,0,12400000000,3800000000,0,-16200000000,0,0,2017-06-07,338,7.7890410959,4505,10517,-0.006,5,10,-0.035,-0.035,0.0,0.0,75442,65610,62722,338,-0.1672710952,-0.17290393010000002,down,up
2018,2,0,0,0,32,25,0,1,0,0,7300000000,0,0,0,-17100000000,6800000000,0,3000000000,0,0,2017-05-26,338,7.8219178082,4507,11463,-0.009000000000000001,5,10,-0.025,-0.03,0.005,-0.005,75442,65610,62722,338,-0.1567733333,-0.173592233,up,up
2019,65,3,0,0,4,15,0,0,0,0,-41500000000,21500000000,0,0,20500000000,-500000000,0,0,0,0,2017-05-24,339,8.0794520548,4506,10921,0.006,5,10,-0.015,-0.02,0.005,-0.005,81759,65568,57359,339,-0.0114646891,0.0012512828,up,down
2020,22,0,0,0,6,25,0,0,0,0,5500000000,0,0,0,-15500000000,10000000000,0,0,0,0,2017-05-17,339,8.098630137,4510,12335,0.002,5,10,-0.025,-0.02,-0.005,-0.006,81759,65568,57359,339,-0.0021785242,0.0067449947000000005,up,up
2021,25,2,0,0,32,22,1,0,0,0,42700000000,-44800000000,0,0,37500000000,-35100000000,-300000000,0,0,0,2017-05-12,339,8.1123287671,4503,9721,-0.001,5,10,-0.025,-0.035,0.01,0.005,81759,65568,57359,339,-0.045,-0.0012729111,down,down
2022,1,0,0,0,2,0,0,0,0,0,40000000000,0,0,0,49400000000,0,0,0,0,0,2017-06-30,339,7.9780821918000004,4512,16888,0.014,5,10,-0.016,-0.025,0.009000000000000001,-0.01,81759,65568,63075,339,-0.0859615385,0.0069136747000000005,stay,stay
2023,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,-18800000000,0,0,0,0,2017-06-26,339,7.9890410959,4503,17126,0.0,5,10,-0.005,-0.005,0.0,0.001,81759,65568,69759,339,-0.0859615385,0.0069136747000000005,stay,stay
2024,0,0,0,0,1,2,0,0,0,0,0,0,0,0,10000000000,-5600000000,0,0,0,0,2017-06-21,339,8.002739726,4508,17045,-0.001,5,10,-0.01,-0.01,0.0,0.0,81759,65568,69759,339,-0.0859615385,0.0069136747000000005,stay,stay
2025,0,0,0,0,9,5,0,0,0,0,0,0,0,0,66200000000,-15600000000,0,0,0,0,2017-06-14,339,8.0219178082,4507,10756,-0.003,5,10,-0.01,-0.02,0.01,-0.015,81759,65568,58187,339,-0.0859615385,0.0069136747000000005,stay,stay
2026,15,0,0,0,21,9,0,0,0,0,-8200000000,0,0,0,20700000000,-12500000000,0,0,0,0,2017-06-07,339,8.0410958904,4505,10517,-0.006,5,10,-0.025,-0.025,0.0,0.0,81759,65568,57624,339,-0.07020072990000001,0.0091834165,up,down
2027,15,0,0,0,21,9,0,0,0,0,-8200000000,0,0,0,20700000000,-12500000000,0,0,0,0,2017-06-07,339,8.0410958904,4505,10517,-0.006,5,10,-0.025,-0.025,0.0,0.0,81759,65568,57624,339,-0.07020072990000001,0.0091834165,up,down
2028,73,2,0,0,18,12,0,0,0,0,-30600000000,50000000000,0,0,-26900000000,7500000000,0,0,0,0,2017-05-26,339,8.0739726027,4507,11463,-0.009000000000000001,5,10,-0.015,-0.02,0.005,-0.005,81759,65568,57359,339,-0.08512552300000001,0.0022544581,up,up
2029,2,0,0,0,27,13,3,0,0,0,-500000000,0,0,0,-3000000000,3500000000,0,0,0,0,2017-05-24,340,8.3315068493,4506,10921,0.006,5,10,-0.005,-0.015,0.01,-0.005,80589,65440,68152,340,-0.0819318182,-0.0015831518000000001,up,up
2030,5,0,0,0,17,11,2,0,0,0,3000000000,0,0,0,0,-1100000000,-1900000000,0,0,0,2017-05-17,340,8.3506849315,4510,12335,0.002,5,10,-0.019,-0.014,-0.005,-0.009000000000000001,80589,65440,67781,340,-0.1033510638,-0.1097003155,down,down
2031,1,0,0,0,15,6,0,0,0,0,2400000000,0,0,0,-3900000000,1500000000,0,0,0,0,2017-05-12,340,8.3643835616,4503,9721,-0.001,5,10,-0.02,-0.03,0.01,0.004,80589,65440,67781,340,-0.1,0.0092818584,down,up
2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-30,340,9.7890410959,4512,16888,0.014,5,10,-0.009,-0.014,0.005,-0.01,80589,65440,69759,340,-0.1019642857,0.0096522035,stay,stay
